Date,Account Type,Account Name,Category,Revenue Amount,Expense Amount,COGS,Gross Profit,Operating Expenses,Operating Profit (EBIT),Net Profit,Current Assets,Non-Current Assets,Current Liabilities,Non-Current Liabilities,Equity,Cash Inflows,Cash Outflows,Net Cash Flow,Cash Flow Category,Department,Region,Project,Currency,Budget Amount,Actual Amount
2018-01-31,Liability,Accounts Payable,Financing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16785286.8,0.0,0.0,0.0,0.0,0.0,Operating,Finance,North America,Company-Wide,USD,14199600.59,16785286.8
2018-01-31,Liability,Accrued Expenses,Financing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9872706.39,0.0,0.0,0.0,0.0,0.0,Operating,Finance,North America,Company-Wide,USD,10640700.66,9872706.39
2018-01-31,Liability,Short-Term Debt,Financing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6181263.93,0.0,0.0,0.0,0.0,0.0,Financing,Finance,Middle East,Company-Wide,USD,7402617.85,6181263.93
2018-01-31,Liability,Deferred Revenue,Financing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5016911.71,0.0,0.0,0.0,0.0,0.0,Operating,Finance,North America,Company-Wide,USD,4683238.18,5016911.71
2018-01-31,Liability,Long-Term Debt,Financing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30777984.04,0.0,0.0,0.0,0.0,Financing,Finance,Middle East,Company-Wide,USD,34473527.23,30777984.04
2018-01-31,Liability,Lease Liabilities,Financing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10997351.41,0.0,0.0,0.0,0.0,Financing,Finance,North America,Company-Wide,USD,11259829.49,10997351.41
2018-01-31,Equity,Common Stock,Financing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1974546.66,0.0,0.0,0.0,Financing,Finance,North America,Company-Wide,USD,1849150.4,1974546.66
2018-01-31,Equity,Retained Earnings,Financing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54955925.6,0.0,0.0,0.0,Financing,Finance,North America,Company-Wide,USD,67466244.12,54667343.07
2018-01-31,Equity,Additional Paid-In Capital,Financing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30499646.56,0.0,0.0,0.0,Financing,Finance,Asia-Pacific,Company-Wide,JPY,37293063.77,30499646.56
2018-01-31,Liability,Deferred Revenue - Long-term Portion,Financing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40215.77,0.0,0.0,0.0,0.0,0.0,Operating,Finance,Africa,Company-Wide,GBP,36619.19,40215.77
2018-01-31,Asset,PP&E - Construction in Progress,Investing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328798.3,0.0,0.0,0.0,0.0,0.0,0.0,Investing,Finance,Middle East,Company-Wide,USD,395145.35,328798.3
2018-02-28,Revenue,Product Sales,Operating,342244.19,0.0,174985.83,167258.36,0.0,167258.36,167258.36,0.0,0.0,0.0,0.0,0.0,304714.57,0.0,304714.57,Operating,Sales,North America,Cybersecurity Hardening,USD,358369.16,342244.19
2018-02-28,Revenue,Product Sales,Operating,458482.53,0.0,223008.1,235474.43,0.0,235474.43,235474.43,0.0,0.0,0.0,0.0,0.0,389418.87,0.0,389418.87,Operating,Sales,North America,Product Launch Q3,USD,556308.69,458482.53
2018-02-28,Revenue,Licensing Revenue,Non-Operating,495192.65,0.0,210041.51,285151.14,0.0,285151.14,285151.14,0.0,0.0,0.0,0.0,0.0,452862.89,0.0,452862.89,Operating,Sales,Asia-Pacific,APAC Growth 2023,JPY,574793.83,495192.65
2018-02-28,Revenue,Product Sales,Operating,513671.36,0.0,224622.94,289048.42,0.0,289048.42,289048.42,0.0,0.0,0.0,0.0,0.0,455246.19,0.0,455246.19,Operating,Sales,North America,Customer 360 Initiative,USD,612115.49,513671.36
2018-02-28,Revenue,Product Sales,Operating,242299.45,0.0,132771.0,109528.45,0.0,109528.45,109528.45,0.0,0.0,0.0,0.0,0.0,224125.76,0.0,224125.76,Operating,Sales,Middle East,Digital Self-Service Portal,USD,250843.51,242299.45
2018-02-28,Revenue,Subscription Revenue,Operating,422011.09,0.0,226849.98,195161.11,0.0,195161.11,195161.11,0.0,0.0,0.0,0.0,0.0,399635.57,0.0,399635.57,Operating,Marketing,North America,Product Launch Q3,USD,366593.86,422011.09
2018-02-28,Revenue,Product Sales,Operating,338992.87,0.0,185889.0,153103.87,0.0,153103.87,153103.87,0.0,0.0,0.0,0.0,0.0,283013.94,0.0,283013.94,Operating,Sales,Europe,Market Expansion Europe,EUR,371791.67,338992.87
2018-02-28,Revenue,Licensing Revenue,Non-Operating,488557.03,0.0,223197.32,265359.71,0.0,265359.71,265359.71,0.0,0.0,0.0,0.0,0.0,429116.01,0.0,429116.01,Operating,Sales,North America,Cybersecurity Hardening,USD,439525.22,488557.03
2018-02-28,Revenue,Licensing Revenue,Non-Operating,559656.66,0.0,319968.87,239687.78,0.0,239687.78,239687.78,0.0,0.0,0.0,0.0,0.0,471003.46,0.0,471003.46,Operating,Sales,North America,Product Launch Q3,USD,522871.42,559656.66
2018-02-28,Revenue,Licensing Revenue,Non-Operating,192250.92,0.0,83660.64,108590.28,0.0,108590.28,108590.28,0.0,0.0,0.0,0.0,0.0,158417.94,0.0,158417.94,Operating,Sales,Africa,Working Capital Optimization,GBP,163704.68,192250.92
2018-02-28,Revenue,Product Sales,Operating,393130.88,0.0,182150.22,210980.67,0.0,210980.67,210980.67,0.0,0.0,0.0,0.0,0.0,322970.05,0.0,322970.05,Operating,Sales,Asia-Pacific,Cloud Migration,JPY,346768.5,393130.88
2018-02-28,Revenue,Licensing Revenue,Non-Operating,454562.21,0.0,254339.69,200222.52,0.0,200222.52,200222.52,0.0,0.0,0.0,0.0,0.0,416561.92,0.0,416561.92,Operating,Sales,Asia-Pacific,AI Sales Copilot,JPY,508798.01,454562.21
2018-02-28,Revenue,Product Sales,Operating,523975.92,0.0,289563.86,234412.05,0.0,234412.05,234412.05,0.0,0.0,0.0,0.0,0.0,489637.67,0.0,489637.67,Operating,Sales,North America,New Pricing Model 2.0,USD,490098.79,523975.92
2018-02-28,Revenue,Licensing Revenue,Non-Operating,229237.62,0.0,96606.23,132631.39,0.0,132631.39,132631.39,0.0,0.0,0.0,0.0,0.0,216472.65,0.0,216472.65,Operating,Sales,Middle East,ERP Implementation,USD,206453.17,229237.62
2018-02-28,Revenue,Maintenance Revenue,Operating,420498.94,0.0,225007.51,195491.43,0.0,195491.43,195491.43,0.0,0.0,0.0,0.0,0.0,396401.81,0.0,396401.81,Operating,Marketing,North America,Cybersecurity Hardening,USD,475036.16,420498.94
2018-02-28,Revenue,Licensing Revenue,Non-Operating,283745.1,0.0,162438.24,121306.86,0.0,121306.86,121306.86,0.0,0.0,0.0,0.0,0.0,252368.87,0.0,252368.87,Operating,Sales,Europe,Debt Refinancing 2024,EUR,344945.94,283745.1
2018-02-28,Revenue,Product Sales,Operating,366686.69,0.0,192958.55,173728.14,0.0,173728.14,173728.14,0.0,0.0,0.0,0.0,0.0,312507.35,0.0,312507.35,Operating,Marketing,North America,Customer 360 Initiative,USD,389001.93,366686.69
2018-02-28,Revenue,Licensing Revenue,Non-Operating,313262.05,0.0,171875.82,141386.23,0.0,141386.23,141386.23,0.0,0.0,0.0,0.0,0.0,265133.86,0.0,265133.86,Operating,Marketing,Asia-Pacific,AI Sales Copilot,JPY,291104.44,313262.05
2018-02-28,Revenue,Product Sales,Operating,329234.85,0.0,181814.97,147419.88,0.0,147419.88,147419.88,0.0,0.0,0.0,0.0,0.0,292698.0,0.0,292698.0,Operating,Sales,Asia-Pacific,APAC Growth 2023,JPY,358229.64,329234.85
2018-02-28,Revenue,Service Revenue,Operating,542477.24,0.0,243702.13,298775.11,0.0,298775.11,298775.11,0.0,0.0,0.0,0.0,0.0,493469.84,0.0,493469.84,Operating,Marketing,North America,Cybersecurity Hardening,USD,561611.84,542477.24
2018-02-28,Revenue,Maintenance Revenue,Operating,570280.62,0.0,275982.59,294298.03,0.0,294298.03,294298.03,0.0,0.0,0.0,0.0,0.0,531083.66,0.0,531083.66,Operating,Sales,North America,Customer 360 Initiative,USD,595954.21,570280.62
2018-02-28,Revenue,Subscription Revenue,Operating,476971.17,0.0,241404.08,235567.09,0.0,235567.09,235567.09,0.0,0.0,0.0,0.0,0.0,402266.89,0.0,402266.89,Operating,Operations,Asia-Pacific,Cloud Migration,JPY,422879.8,476971.17
2018-02-28,Revenue,Subscription Revenue,Operating,491242.01,0.0,276536.74,214705.26,0.0,214705.26,214705.26,0.0,0.0,0.0,0.0,0.0,463817.36,0.0,463817.36,Operating,Marketing,Asia-Pacific,APAC Growth 2023,JPY,570160.74,491242.01
2018-02-28,Revenue,Maintenance Revenue,Operating,382747.61,0.0,173339.65,209407.97,0.0,209407.97,209407.97,0.0,0.0,0.0,0.0,0.0,331376.5,0.0,331376.5,Operating,Operations,Asia-Pacific,APAC Growth 2023,JPY,460399.06,382747.61
2018-02-28,Revenue,Service Revenue,Operating,327941.34,0.0,159230.12,168711.22,0.0,168711.22,168711.22,0.0,0.0,0.0,0.0,0.0,301119.46,0.0,301119.46,Operating,Operations,North America,Product Launch Q3,USD,287279.67,327941.34
2018-02-28,Revenue,Subscription Revenue,Operating,450154.25,0.0,235558.76,214595.49,0.0,214595.49,214595.49,0.0,0.0,0.0,0.0,0.0,390674.39,0.0,390674.39,Operating,Sales,Europe,ERP Implementation,EUR,380646.73,450154.25
2018-02-28,Revenue,Product Sales,Operating,455438.94,0.0,233523.91,221915.02,0.0,221915.02,221915.02,0.0,0.0,0.0,0.0,0.0,385906.68,0.0,385906.68,Operating,Sales,North America,New Pricing Model 2.0,USD,427028.43,455438.94
2018-02-28,Revenue,Maintenance Revenue,Operating,463825.71,0.0,251765.75,212059.96,0.0,212059.96,212059.96,0.0,0.0,0.0,0.0,0.0,405005.7,0.0,405005.7,Operating,Operations,Asia-Pacific,Cloud Migration,JPY,549022.56,463825.71
2018-02-28,Revenue,Subscription Revenue,Operating,366777.95,0.0,176609.68,190168.28,0.0,190168.28,190168.28,0.0,0.0,0.0,0.0,0.0,304449.32,0.0,304449.32,Operating,Sales,North America,New Pricing Model 2.0,USD,347710.96,366777.95
2018-02-28,Revenue,Subscription Revenue,Operating,448079.69,0.0,195160.76,252918.93,0.0,252918.93,252918.93,0.0,0.0,0.0,0.0,0.0,420644.66,0.0,420644.66,Operating,Marketing,Europe,Market Expansion Europe,EUR,419148.22,448079.69
2018-02-28,Expense,IT Software Subscriptions,Operating,0.0,4077.36,0.0,0.0,4077.36,-4077.36,-4077.36,0.0,0.0,0.0,0.0,0.0,0.0,4077.36,-4077.36,Operating,IT,Asia-Pacific,Data Platform Modernization,JPY,4571.96,4077.36
2018-02-28,Expense,Rent Expense,Operating,0.0,96551.58,0.0,0.0,96551.58,-96551.58,-96551.58,0.0,0.0,0.0,0.0,0.0,0.0,96551.58,-96551.58,Operating,Operations,Asia-Pacific,AI Sales Copilot,JPY,103965.4,96551.58
2018-02-28,Expense,Rent Expense,Operating,0.0,117593.58,0.0,0.0,117593.58,-117593.58,-117593.58,0.0,0.0,0.0,0.0,0.0,0.0,117593.58,-117593.58,Operating,Operations,Asia-Pacific,Cloud Migration,JPY,99573.05,117593.58
2018-02-28,Expense,Utilities Expense,Operating,0.0,30456.0,0.0,0.0,30456.0,-30456.0,-30456.0,0.0,0.0,0.0,0.0,0.0,0.0,30456.0,-30456.0,Operating,Operations,Europe,Debt Refinancing 2024,EUR,30900.64,30456.0
2018-02-28,Expense,IT Software Subscriptions,Operating,0.0,34795.01,0.0,0.0,34795.01,-34795.01,-34795.01,0.0,0.0,0.0,0.0,0.0,0.0,34795.01,-34795.01,Operating,IT,North America,Customer 360 Initiative,USD,30042.06,34795.01
2018-02-28,Expense,Utilities Expense,Operating,0.0,28991.72,0.0,0.0,28991.72,-28991.72,-28991.72,0.0,0.0,0.0,0.0,0.0,0.0,28991.72,-28991.72,Operating,Operations,Asia-Pacific,AI Sales Copilot,JPY,24598.21,28991.72
2018-02-28,Expense,IT Software Subscriptions,Operating,0.0,8767.83,0.0,0.0,8767.83,-8767.83,-8767.83,0.0,0.0,0.0,0.0,0.0,0.0,8767.83,-8767.83,Operating,IT,Europe,Market Expansion Europe,EUR,8095.11,8767.83
2018-02-28,Expense,Utilities Expense,Operating,0.0,9415.64,0.0,0.0,9415.64,-9415.64,-9415.64,0.0,0.0,0.0,0.0,0.0,0.0,9415.64,-9415.64,Operating,Operations,Middle East,Middle East Distributor Program,USD,10708.25,9415.64
2018-02-28,Expense,IT Software Subscriptions,Operating,0.0,23693.53,0.0,0.0,23693.53,-23693.53,-23693.53,0.0,0.0,0.0,0.0,0.0,0.0,23693.53,-23693.53,Operating,IT,North America,Customer 360 Initiative,USD,22489.41,23693.53
2018-02-28,Expense,Salaries & Wages,Operating,0.0,26559.55,0.0,0.0,26559.55,-26559.55,-26559.55,0.0,0.0,0.0,0.0,0.0,0.0,26559.55,-26559.55,Operating,HR,Europe,Debt Refinancing 2024,EUR,25022.85,26559.55
2018-02-28,Expense,Insurance Expense,Operating,0.0,62551.62,0.0,0.0,62551.62,-62551.62,-62551.62,0.0,0.0,0.0,0.0,0.0,0.0,62551.62,-62551.62,Operating,Finance,North America,New Pricing Model 2.0,USD,77069.52,62551.62
2018-02-28,Expense,Travel Expense,Operating,0.0,23435.68,0.0,0.0,23435.68,-23435.68,-23435.68,0.0,0.0,0.0,0.0,0.0,0.0,23435.68,-23435.68,Operating,Sales,Asia-Pacific,AI Sales Copilot,JPY,21728.6,23435.68
2018-02-28,Expense,IT Software Subscriptions,Operating,0.0,45485.08,0.0,0.0,45485.08,-45485.08,-45485.08,0.0,0.0,0.0,0.0,0.0,0.0,45485.08,-45485.08,Operating,IT,North America,New Pricing Model 2.0,USD,44843.63,45485.08
2018-02-28,Expense,IT Software Subscriptions,Operating,0.0,224217.37,0.0,0.0,224217.37,-224217.37,-224217.37,0.0,0.0,0.0,0.0,0.0,0.0,224217.37,-224217.37,Operating,IT,North America,Product Launch Q3,USD,210711.05,224217.37
2018-02-28,Expense,R&D Expense,Operating,0.0,58536.83,0.0,0.0,58536.83,-58536.83,-58536.83,0.0,0.0,0.0,0.0,0.0,0.0,58536.83,-58536.83,Operating,IT,Europe,Market Expansion Europe,EUR,51219.47,58536.83
2018-02-28,Expense,Professional Services,Operating,0.0,37901.39,0.0,0.0,37901.39,-37901.39,-37901.39,0.0,0.0,0.0,0.0,0.0,0.0,37901.39,-37901.39,Operating,Finance,Asia-Pacific,APAC Growth 2023,JPY,37017.77,37901.39
2018-02-28,Expense,Travel Expense,Operating,0.0,20752.51,0.0,0.0,20752.51,-20752.51,-20752.51,0.0,0.0,0.0,0.0,0.0,0.0,20752.51,-20752.51,Operating,Sales,North America,Cybersecurity Hardening,USD,22476.57,20752.51
2018-02-28,Expense,IT Software Subscriptions,Operating,0.0,63655.13,0.0,0.0,63655.13,-63655.13,-63655.13,0.0,0.0,0.0,0.0,0.0,0.0,63655.13,-63655.13,Operating,IT,North America,Product Launch Q3,USD,69126.67,63655.13
2018-02-28,Expense,Travel Expense,Operating,0.0,53001.21,0.0,0.0,53001.21,-53001.21,-53001.21,0.0,0.0,0.0,0.0,0.0,0.0,53001.21,-53001.21,Operating,Sales,Asia-Pacific,APAC Growth 2023,JPY,60087.49,53001.21
2018-02-28,Expense,IT Software Subscriptions,Operating,0.0,49385.87,0.0,0.0,49385.87,-49385.87,-49385.87,0.0,0.0,0.0,0.0,0.0,0.0,49385.87,-49385.87,Operating,IT,Africa,Automation Wave 2022,GBP,52339.4,49385.87
2018-02-28,Expense,Salaries & Wages,Operating,0.0,2749.9,0.0,0.0,2749.9,-2749.9,-2749.9,0.0,0.0,0.0,0.0,0.0,0.0,2749.9,-2749.9,Operating,HR,Europe,Market Expansion Europe,EUR,2650.9,2749.9
2018-02-28,Expense,Marketing & Advertising,Operating,0.0,42141.92,0.0,0.0,42141.92,-42141.92,-42141.92,0.0,0.0,0.0,0.0,0.0,0.0,42141.92,-42141.92,Operating,Marketing,Asia-Pacific,APAC Growth 2023,JPY,36118.6,42141.92
2018-02-28,Expense,Travel Expense,Operating,0.0,31822.62,0.0,0.0,31822.62,-31822.62,-31822.62,0.0,0.0,0.0,0.0,0.0,0.0,31822.62,-31822.62,Operating,Sales,Middle East,Middle East Distributor Program,USD,39077.74,31822.62
2018-02-28,Expense,Insurance Expense,Operating,0.0,119725.09,0.0,0.0,119725.09,-119725.09,-119725.09,0.0,0.0,0.0,0.0,0.0,0.0,119725.09,-119725.09,Operating,Finance,North America,Cybersecurity Hardening,USD,134852.81,119725.09
2018-02-28,Expense,Salaries & Wages,Operating,0.0,36786.83,0.0,0.0,36786.83,-36786.83,-36786.83,0.0,0.0,0.0,0.0,0.0,0.0,36786.83,-36786.83,Operating,HR,Europe,ERP Implementation,EUR,42388.05,36786.83
2018-02-28,Expense,IT Software Subscriptions,Operating,0.0,38294.84,0.0,0.0,38294.84,-38294.84,-38294.84,0.0,0.0,0.0,0.0,0.0,0.0,38294.84,-38294.84,Operating,IT,Asia-Pacific,AI Sales Copilot,JPY,45342.1,38294.84
2018-02-28,Expense,Travel Expense,Operating,0.0,94254.11,0.0,0.0,94254.11,-94254.11,-94254.11,0.0,0.0,0.0,0.0,0.0,0.0,94254.11,-94254.11,Operating,Sales,Middle East,Digital Self-Service Portal,USD,100998.38,94254.11
2018-02-28,Expense,IT Software Subscriptions,Operating,0.0,5405.27,0.0,0.0,5405.27,-5405.27,-5405.27,0.0,0.0,0.0,0.0,0.0,0.0,5405.27,-5405.27,Operating,IT,Asia-Pacific,APAC Growth 2023,JPY,5501.07,5405.27
2018-02-28,Expense,Travel Expense,Operating,0.0,52227.17,0.0,0.0,52227.17,-52227.17,-52227.17,0.0,0.0,0.0,0.0,0.0,0.0,52227.17,-52227.17,Operating,Sales,Africa,Automation Wave 2022,GBP,48652.27,52227.17
2018-02-28,Expense,IT Software Subscriptions,Operating,0.0,130998.2,0.0,0.0,130998.2,-130998.2,-130998.2,0.0,0.0,0.0,0.0,0.0,0.0,130998.2,-130998.2,Operating,IT,Asia-Pacific,AI Sales Copilot,JPY,138138.56,130998.2
2018-02-28,Expense,Rent Expense,Operating,0.0,128327.41,0.0,0.0,128327.41,-128327.41,-128327.41,0.0,0.0,0.0,0.0,0.0,0.0,128327.41,-128327.41,Operating,Operations,Asia-Pacific,APAC Growth 2023,JPY,125396.7,128327.41
2018-02-28,Expense,Marketing & Advertising,Operating,0.0,49908.09,0.0,0.0,49908.09,-49908.09,-49908.09,0.0,0.0,0.0,0.0,0.0,0.0,49908.09,-49908.09,Operating,Marketing,North America,Cybersecurity Hardening,USD,48643.4,49908.09
2018-02-28,Expense,Marketing & Advertising,Operating,0.0,16910.57,0.0,0.0,16910.57,-16910.57,-16910.57,0.0,0.0,0.0,0.0,0.0,0.0,16910.57,-16910.57,Operating,Marketing,Europe,ERP Implementation,EUR,19530.26,16910.57
2018-02-28,Expense,Insurance Expense,Operating,0.0,5866.49,0.0,0.0,5866.49,-5866.49,-5866.49,0.0,0.0,0.0,0.0,0.0,0.0,5866.49,-5866.49,Operating,Finance,Asia-Pacific,Data Platform Modernization,JPY,5699.29,5866.49
2018-02-28,Expense,Utilities Expense,Operating,0.0,40847.23,0.0,0.0,40847.23,-40847.23,-40847.23,0.0,0.0,0.0,0.0,0.0,0.0,40847.23,-40847.23,Operating,Operations,North America,New Pricing Model 2.0,USD,36635.87,40847.23
2018-02-28,Expense,Salaries & Wages,Operating,0.0,102378.51,0.0,0.0,102378.51,-102378.51,-102378.51,0.0,0.0,0.0,0.0,0.0,0.0,102378.51,-102378.51,Operating,HR,Asia-Pacific,AI Sales Copilot,JPY,114162.87,102378.51
2018-02-28,Expense,IT Software Subscriptions,Operating,0.0,67601.68,0.0,0.0,67601.68,-67601.68,-67601.68,0.0,0.0,0.0,0.0,0.0,0.0,67601.68,-67601.68,Operating,IT,North America,Customer 360 Initiative,USD,66650.43,67601.68
2018-02-28,Expense,Utilities Expense,Operating,0.0,7992.85,0.0,0.0,7992.85,-7992.85,-7992.85,0.0,0.0,0.0,0.0,0.0,0.0,7992.85,-7992.85,Operating,Operations,Europe,Market Expansion Europe,EUR,7672.78,7992.85
2018-02-28,Expense,Rent Expense,Operating,0.0,51375.1,0.0,0.0,51375.1,-51375.1,-51375.1,0.0,0.0,0.0,0.0,0.0,0.0,51375.1,-51375.1,Operating,Operations,Europe,Market Expansion Europe,EUR,42849.73,51375.1
2018-02-28,Expense,Travel Expense,Operating,0.0,35814.26,0.0,0.0,35814.26,-35814.26,-35814.26,0.0,0.0,0.0,0.0,0.0,0.0,35814.26,-35814.26,Operating,Sales,North America,Cybersecurity Hardening,USD,35919.34,35814.26
2018-02-28,Expense,Insurance Expense,Operating,0.0,124835.83,0.0,0.0,124835.83,-124835.83,-124835.83,0.0,0.0,0.0,0.0,0.0,0.0,124835.83,-124835.83,Operating,Finance,Asia-Pacific,AI Sales Copilot,JPY,133150.79,124835.83
2018-02-28,Expense,R&D Expense,Operating,0.0,41018.34,0.0,0.0,41018.34,-41018.34,-41018.34,0.0,0.0,0.0,0.0,0.0,0.0,41018.34,-41018.34,Operating,IT,North America,Cybersecurity Hardening,USD,43367.44,41018.34
2018-02-28,Expense,Marketing & Advertising,Operating,0.0,18721.26,0.0,0.0,18721.26,-18721.26,-18721.26,0.0,0.0,0.0,0.0,0.0,0.0,18721.26,-18721.26,Operating,Marketing,North America,Customer 360 Initiative,USD,19376.41,18721.26
2018-02-28,Expense,Insurance Expense,Operating,0.0,117343.69,0.0,0.0,117343.69,-117343.69,-117343.69,0.0,0.0,0.0,0.0,0.0,0.0,117343.69,-117343.69,Operating,Finance,Middle East,Digital Self-Service Portal,USD,142097.32,117343.69
2018-02-28,Expense,IT Software Subscriptions,Operating,0.0,74489.41,0.0,0.0,74489.41,-74489.41,-74489.41,0.0,0.0,0.0,0.0,0.0,0.0,74489.41,-74489.41,Operating,IT,Asia-Pacific,AI Sales Copilot,JPY,70122.4,74489.41
2018-02-28,Expense,Rent Expense,Operating,0.0,8398.29,0.0,0.0,8398.29,-8398.29,-8398.29,0.0,0.0,0.0,0.0,0.0,0.0,8398.29,-8398.29,Operating,Operations,Europe,Debt Refinancing 2024,EUR,8730.82,8398.29
2018-02-28,Expense,IT Software Subscriptions,Operating,0.0,17164.22,0.0,0.0,17164.22,-17164.22,-17164.22,0.0,0.0,0.0,0.0,0.0,0.0,17164.22,-17164.22,Operating,IT,Asia-Pacific,Data Platform Modernization,JPY,17881.3,17164.22
2018-02-28,Expense,Insurance Expense,Operating,0.0,10994.57,0.0,0.0,10994.57,-10994.57,-10994.57,0.0,0.0,0.0,0.0,0.0,0.0,10994.57,-10994.57,Operating,Finance,Asia-Pacific,AI Sales Copilot,JPY,13116.03,10994.57
2018-02-28,Expense,Insurance Expense,Operating,0.0,63242.29,0.0,0.0,63242.29,-63242.29,-63242.29,0.0,0.0,0.0,0.0,0.0,0.0,63242.29,-63242.29,Operating,Finance,Asia-Pacific,APAC Growth 2023,JPY,69888.98,63242.29
2018-02-28,Expense,Utilities Expense,Operating,0.0,51833.99,0.0,0.0,51833.99,-51833.99,-51833.99,0.0,0.0,0.0,0.0,0.0,0.0,51833.99,-51833.99,Operating,Operations,Asia-Pacific,AI Sales Copilot,JPY,55805.58,51833.99
2018-02-28,Expense,Salaries & Wages,Operating,0.0,9010.55,0.0,0.0,9010.55,-9010.55,-9010.55,0.0,0.0,0.0,0.0,0.0,0.0,9010.55,-9010.55,Operating,HR,North America,Cybersecurity Hardening,USD,7598.46,9010.55
2018-02-28,Expense,Rent Expense,Operating,0.0,157204.42,0.0,0.0,157204.42,-157204.42,-157204.42,0.0,0.0,0.0,0.0,0.0,0.0,157204.42,-157204.42,Operating,Operations,Asia-Pacific,APAC Growth 2023,JPY,178265.59,157204.42
2018-02-28,Expense,Travel Expense,Operating,0.0,6080.03,0.0,0.0,6080.03,-6080.03,-6080.03,0.0,0.0,0.0,0.0,0.0,0.0,6080.03,-6080.03,Operating,Sales,Middle East,ERP Implementation,USD,5637.47,6080.03
2018-02-28,Expense,Professional Services,Operating,0.0,4230.91,0.0,0.0,4230.91,-4230.91,-4230.91,0.0,0.0,0.0,0.0,0.0,0.0,4230.91,-4230.91,Operating,Finance,Asia-Pacific,Cloud Migration,JPY,4397.26,4230.91
2018-02-28,Expense,Utilities Expense,Operating,0.0,46688.77,0.0,0.0,46688.77,-46688.77,-46688.77,0.0,0.0,0.0,0.0,0.0,0.0,46688.77,-46688.77,Operating,Operations,Africa,Working Capital Optimization,GBP,54450.03,46688.77
2018-02-28,Expense,Insurance Expense,Operating,0.0,23074.28,0.0,0.0,23074.28,-23074.28,-23074.28,0.0,0.0,0.0,0.0,0.0,0.0,23074.28,-23074.28,Operating,Finance,North America,New Pricing Model 2.0,USD,28270.92,23074.28
2018-02-28,Expense,Marketing & Advertising,Operating,0.0,51055.75,0.0,0.0,51055.75,-51055.75,-51055.75,0.0,0.0,0.0,0.0,0.0,0.0,51055.75,-51055.75,Operating,Marketing,Asia-Pacific,APAC Growth 2023,JPY,51085.01,51055.75
2018-02-28,Expense,Rent Expense,Operating,0.0,148181.28,0.0,0.0,148181.28,-148181.28,-148181.28,0.0,0.0,0.0,0.0,0.0,0.0,148181.28,-148181.28,Operating,Operations,North America,Cybersecurity Hardening,USD,125160.58,148181.28
2018-02-28,Expense,R&D Expense,Operating,0.0,135976.01,0.0,0.0,135976.01,-135976.01,-135976.01,0.0,0.0,0.0,0.0,0.0,0.0,135976.01,-135976.01,Operating,IT,Asia-Pacific,AI Sales Copilot,JPY,167863.54,135976.01
2018-02-28,Expense,R&D Expense,Operating,0.0,17771.54,0.0,0.0,17771.54,-17771.54,-17771.54,0.0,0.0,0.0,0.0,0.0,0.0,17771.54,-17771.54,Operating,IT,Asia-Pacific,AI Sales Copilot,JPY,19794.05,17771.54
2018-02-28,Expense,IT Software Subscriptions,Operating,0.0,14065.6,0.0,0.0,14065.6,-14065.6,-14065.6,0.0,0.0,0.0,0.0,0.0,0.0,14065.6,-14065.6,Operating,IT,North America,Product Launch Q3,USD,12412.6,14065.6
2018-02-28,Expense,Rent Expense,Operating,0.0,75097.1,0.0,0.0,75097.1,-75097.1,-75097.1,0.0,0.0,0.0,0.0,0.0,0.0,75097.1,-75097.1,Operating,Operations,North America,Cybersecurity Hardening,USD,77102.49,75097.1
2018-02-28,Expense,Rent Expense,Operating,0.0,17370.94,0.0,0.0,17370.94,-17370.94,-17370.94,0.0,0.0,0.0,0.0,0.0,0.0,17370.94,-17370.94,Operating,Operations,Africa,Digital Self-Service Portal,GBP,20164.85,17370.94
